player_url,player,season_from,season_to,position,height,weight,birth_date,college,is_active,hall_of_fame
/players/l/lawsoja01.html,Jason Lawson,1998,1998,C,6-11,240,September 2 1974,Villanova,retired,no
/players/l/lawsoty01.html,Ty Lawson,2010,2017,G,5-11,195,November 3 1987,UNC,retired,no
/players/l/laymaja01.html,Jake Layman,2017,2022,F,6-8,209,March 7 1994,Maryland,active,no
/players/l/laytomo01.html,Mo Layton,1972,1978,G,6-1,180,December 24 1948,Phoenix College,retired,no
/players/l/leverca01.html,Caris LeVert,2017,2024,G-F,6-6,205,August 25 1994,Michigan,active,no
/players/l/leaftj01.html,T.J. Leaf,2018,2021,F,6-10,222,April 30 1997,UCLA,retired,no
/players/l/leaksma01.html,Manny Leaks,1969,1974,C-F,6-8,225,November 27 1945,Niagara University,retired,no
/players/l/learha01.html,Hal Lear,1957,1957,G,6-0,163,January 31 1935,Temple,retired,no
/players/l/leaveal01.html,Allen Leavell,1980,1989,G,6-1,170,May 27 1957,Oklahoma City University,retired,no
/players/l/leboje01.html,Jeff Lebo,1990,1990,G,6-2,180,October 5 1966,UNC,retired,no
/players/l/leckner01.html,Eric Leckner,1989,1997,C-F,6-11,265,May 27 1966,Wyoming,retired,no
/players/l/lecquja01.html,Jalen Lecque,2020,2021,G,6-4,185,June 13 2000,,active,no
/players/l/ledori01.html,Ricky Ledo,2014,2015,G,6-7,195,September 10 1992,,retired,no
/players/l/leebu01.html,Butch Lee,1979,1980,G,6-0,185,December 5 1956,Marquette,retired,no
/players/l/leecl01.html,Clyde Lee,1967,1976,F-C,6-10,205,March 14 1944,Vanderbilt,retired,no
/players/l/leeco01.html,Courtney Lee,2009,2020,G,6-5,215,October 3 1985,Western Kentucky,retired,no
/players/l/leeda03.html,Damion Lee,2018,2023,G,6-5,210,October 21 1992,Drexel,active,no
/players/l/leeda01.html,Dave Lee,1968,1969,F,6-7,225,March 31 1942,San Francisco,retired,no
/players/l/leeda02.html,David Lee,2006,2017,F,6-9,245,April 29 1983,Florida,retired,no
/players/l/leedo01.html,Doug Lee,1992,1995,G-F,6-5,200,October 24 1964,Texas A&M,retired,no
/players/l/leege01.html,George Lee,1961,1968,F-G,6-4,200,November 23 1936,Michigan,retired,no
/players/l/leegr01.html,Greg Lee,1975,1976,G,6-3,190,December 12 1951,UCLA,retired,no
/players/l/leeke01.html,Keith Lee,1986,1989,F-C,6-10,215,December 28 1962,Memphis,retired,no
/players/l/leeku01.html,Kurk Lee,1991,1991,G,6-3,190,June 3 1967,Western Kentucky,retired,no
/players/l/leema01.html,Malcolm Lee,2012,2015,G,6-5,200,May 22 1990,UCLA,retired,no
/players/l/leero02.html,Rock Lee,1982,1982,C,6-10,220,May 1 1955,California,retired,no
/players/l/leero01.html,Ron Lee,1977,1982,G,6-4,193,November 2 1952,Oregon,retired,no
/players/l/leeru01.html,Russ Lee,1973,1975,G-F,6-5,185,January 27 1950,Marshall,retired,no
/players/l/leesa01.html,Saben Lee,2021,2024,G,6-2,183,June 23 1999,Vanderbilt,active,no
/players/l/leedeed01.html,Ed Leede,1950,1951,F-G,6-3,185,July 17 1927,Dartmouth College,retired,no
/players/l/lefkoha01.html,Hank Lefkowitz,1947,1947,F,6-2,190,August 31 1923,Case Western Reserve University,retired,no
/players/l/legleti01.html,Tim Legler,1990,2000,G,6-4,200,December 26 1966,La Salle,retired,no
/players/l/lehmage01.html,George Lehmann,1968,1974,G,6-0,180,May 1 1942,Campbell,retired,no
/players/l/leiboba01.html,Barry Leibowitz,1968,1968,G,6-2,180,September 10 1945,Long Island University,retired,no
/players/l/lemonwa01.html,Walt Lemon Jr.,2018,2019,G,6-3,180,July 26 1992,Bradley,retired,no
/players/l/lenal01.html,Alex Len,2014,2024,C,7-0,250,June 16 1993,Maryland,active,no
/players/l/lenarvo01.html,Voshon Lenard,1996,2006,G,6-4,205,May 14 1973,Minnesota,retired,no
/players/l/lentzle01.html,Leary Lentz,1968,1969,F,6-6,200,February 23 1945,Houston,retired,no
/players/l/leonaga01.html,Gary Leonard,1990,1992,C,7-1,250,February 16 1967,Missouri,retired,no
/players/l/leonaka01.html,Kawhi Leonard,2012,2024,F,6-7,225,June 29 1991,San Diego State,active,no
/players/l/leoname01.html,Meyers Leonard,2013,2023,C-F,7-0,260,February 27 1992,Illinois,active,no
/players/l/leonasl01.html,Slick Leonard,1957,1963,G,6-3,185,July 17 1932,Indiana,retired,yes
/players/l/lesji01.html,Jim Les,1989,1995,G,5-11,165,August 18 1963,Cleveland State University,retired,no
/players/l/leslitr01.html,Travis Leslie,2012,2012,G,6-4,205,March 29 1990,Georgia,retired,no
/players/l/lestero01.html,Ronnie Lester,1981,1986,G,6-2,175,January 1 1959,Iowa,retired,no
/players/l/lettcl01.html,Clifford Lett,1990,1991,G,6-3,170,December 23 1965,Florida,retired,no
/players/l/leuerjo01.html,Jon Leuer,2012,2019,F,6-10,228,May 14 1989,Wisconsin,retired,no
/players/l/levanan01.html,Andrew Levane,1949,1953,F-G,6-2,190,April 11 1920,St. John's,retired,no
/players/l/leverfa01.html,Fat Lever,1983,1994,G,6-3,170,August 18 1960,Arizona State,retired,no
/players/l/levincl01.html,Cliff Levingston,1983,1995,F,6-8,210,January 4 1961,Wichita State,retired,no
/players/l/lewisbo01.html,Bobby Lewis,1968,1971,G,6-3,175,March 20 1945,UNC,retired,no
/players/l/lewisce01.html,Cedric Lewis,1996,1996,F-C,6-10,235,September 24 1969,Maryland,retired,no
/players/l/lewisfr01.html,Freddie Lewis,1949,1950,F-G,6-2,195,January 6 1921,Eastern Kentucky University,retired,no
/players/l/lewisfr02.html,Freddie Lewis,1967,1977,G,6-0,175,July 1 1943,Eastern Arizona College,retired,no
/players/l/lewisgr01.html,Grady Lewis,1947,1949,F-C,6-7,215,March 25 1917,Oklahoma,retired,no
/players/l/lewiski01.html,Kira Lewis Jr.,2021,2024,G,6-1,170,April 6 2001,Alabama,active,no
/players/l/lewisma01.html,Martin Lewis,1996,1997,F,6-5,210,April 28 1975,Butler County Community College,retired,no
/players/l/lewisma05.html,Maxwell Lewis,2024,2024,F,6-7,195,July 27 2002,Pepperdine,active,no
/players/l/lewismi01.html,Mike Lewis,1969,1974,C-F,6-8,225,March 18 1946,Duke,retired,no
/players/l/lewisqu01.html,Quincy Lewis,2000,2004,F,6-7,215,June 26 1977,Minnesota,retired,no
/players/l/lewisra01.html,Ralph Lewis,1988,1990,F-G,6-6,200,March 28 1963,La Salle,retired,no
/players/l/lewisra02.html,Rashard Lewis,1999,2014,F,6-10,215,August 8 1979,,retired,no
/players/l/lewisre01.html,Reggie Lewis,1988,1993,G-F,6-7,195,November 21 1965,Northeastern University,retired,no
/players/l/lewissc01.html,Scottie Lewis,2022,2022,G,6-5,189,March 12 2000,Florida,retired,no
/players/l/liberma01.html,Marcus Liberty,1991,1994,F,6-8,205,October 27 1968,Illinois,retired,no
/players/l/lichtto01.html,Todd Lichti,1990,1994,G-F,6-4,205,January 8 1967,Stanford,retired,no
/players/l/liddeej01.html,E.J. Liddell,2024,2024,F,6-7,240,December 18 2000,Ohio State,active,no
/players/l/liggide01.html,DeAndre Liggins,2012,2018,G,6-6,209,March 31 1988,Kentucky,retired,no
/players/l/ligonbi01.html,Bill Ligon,1975,1975,G,6-4,180,May 29 1952,Vanderbilt,retired,no
/players/l/ligongo01.html,Goose Ligon,1968,1974,F-C,6-7,210,February 22 1944,,retired,no
/players/l/lillada01.html,Damian Lillard,2013,2024,G,6-2,195,July 15 1990,Weber State,active,no
/players/l/linje01.html,Jeremy Lin,2011,2019,G,6-3,200,August 23 1988,Harvard University,retired,no
/players/l/lingest01.html,Steve Lingenfelter,1983,1984,F,6-9,225,June 10 1958,Minnesota,retired,no
/players/l/listeal01.html,Alton Lister,1982,1998,C-F,7-0,240,October 1 1958,Arizona State,retired,no
/players/l/littlna01.html,Nassir Little,2020,2024,F,6-5,220,February 11 2000,UNC,active,no
/players/l/littlsa01.html,Sammy Little,1970,1970,G,6-0,180,March 29 1946,Delta State University,retired,no
/players/l/littlge01.html,Gene Littles,1970,1975,G,6-0,160,June 29 1943,High Point University,retired,no
/players/l/livelde01.html,Dereck Lively II,2024,2024,C,7-1,230,February 12 2004,Duke,active,no
/players/l/liveris01.html,Isaiah Livers,2022,2024,F,6-7,230,July 28 1998,Michigan,active,no
/players/l/livinch01.html,Chris Livingston,2024,2024,F,6-6,220,October 15 2003,Kentucky,active,no
/players/l/livinra01.html,Randy Livingston,1997,2007,G,6-4,209,April 2 1975,LSU,retired,no
/players/l/livinsh01.html,Shaun Livingston,2005,2019,G,6-7,192,September 11 1985,,retired,no
/players/l/livinro01.html,Ron Livingstone,1950,1951,C,6-10,220,October 9 1925,Saint Mary's,retired,no
/players/l/llamaho01.html,Horacio Llamas,1997,1998,C,6-11,285,July 17 1973,Grand Canyon University,retired,no
/players/l/lloydbo01.html,Bobby Lloyd,1968,1969,G,6-2,184,January 3 1946,Rutgers University,retired,no
/players/l/lloydch01.html,Chuck Lloyd,1971,1971,C-F,6-8,220,May 22 1947,Yankton College,retired,no
/players/l/lloydea01.html,Earl Lloyd,1951,1960,F-C,6-5,200,April 3 1928,West Virginia State University,retired,yes
/players/l/lloydle01.html,Lewis Lloyd,1982,1990,G-F,6-6,205,February 22 1959,Drake University,retired,no
/players/l/lloydsc01.html,Scott Lloyd,1977,1983,C-F,6-10,230,December 19 1952,Arizona State,retired,no
/players/l/lochmri01.html,Riney Lochmann,1968,1970,F,6-6,215,May 26 1944,Kansas,retired,no
/players/l/lochmbo01.html,Bob Lochmueller,1953,1953,F,6-5,185,June 5 1927,Louisville,retired,no
/players/l/lockro01.html,Rob Lock,1989,1989,F,6-9,225,May 22 1966,Kentucky,retired,no
/players/l/lockhda01.html,Darrell Lockhart,1984,1984,C,6-9,245,September 14 1960,Auburn,retired,no
/players/l/lockhia01.html,Ian Lockhart,1991,1991,F,6-8,240,June 25 1967,Tennessee,retired,no
/players/l/loderke01.html,Kevin Loder,1982,1984,F-G,6-6,205,March 15 1959,Kentucky State University,retired,no
/players/l/lofgrdo01.html,Don Lofgran,1951,1954,F-C,6-5,200,November 8 1929,San Francisco,retired,no
/players/l/loftoke01.html,Kenneth Lofton Jr.,2023,2024,F,6-7,275,August 14 2002,Louisiana Tech,active,no
/players/l/loftoza01.html,Zach Lofton,2019,2019,G,6-4,180,November 18 1992,Illinois State,retired,no
/players/l/loganhe01.html,Henry Logan,1969,1970,G,6-0,180,March 14 1946,Western Carolina University,retired,no
/players/l/loganjo01.html,John Logan,1947,1951,G,6-2,175,January 1 1921,Indiana,retired,no
/players/l/lohaubr01.html,Brad Lohaus,1988,1998,F-C,6-11,230,September 29 1964,Iowa,retired,no
/players/l/longar01.html,Art Long,2001,2003,F-C,6-9,250,October 1 1972,Cincinnati,retired,no
/players/l/longgr01.html,Grant Long,1989,2003,F,6-8,225,March 12 1966,Eastern Michigan,retired,no
/players/l/longjo01.html,John Long,1979,1997,G-F,6-5,195,August 28 1956,Detroit Mercy,retired,no
/players/l/longpa01.html,Paul Long,1968,1971,G,6-2,180,February 8 1944,Virginia Tech,retired,no
/players/l/longsh01.html,Shawn Long,2017,2017,C-F,6-9,255,January 29 1993,Louisiana,retired,no
/players/l/longwi01.html,Willie Long,1972,1974,F-C,6-8,225,March 1 1950,New Mexico,retired,no
/players/l/longllu01.html,Luc Longley,1992,2001,C,7-2,265,January 19 1969,New Mexico,retired,no
/players/l/looneke01.html,Kevon Looney,2016,2024,F-C,6-9,222,February 6 1996,UCLA,active,no
/players/l/lopezbr01.html,Brook Lopez,2009,2024,C,7-1,282,April 1 1988,Stanford,active,no
/players/l/lopezfe01.html,Felipe López,1999,2002,G,6-5,199,December 19 1974,St. John's,retired,no
/players/l/lopezra01.html,Raül López,2004,2005,G,6-1,170,April 15 1980,,retired,no
/players/l/lopezro01.html,Robin Lopez,2009,2024,C,7-1,281,April 1 1988,Stanford,active,no
/players/l/lorthry01.html,Ryan Lorthridge,1995,1995,G,6-4,190,July 27 1972,Jackson State University,retired,no
/players/l/loscuji01.html,Jim Loscutoff,1956,1964,F,6-5,220,February 4 1930,Oregon,retired,no
/players/l/lottpl01.html,Plummer Lott,1968,1969,F-G,6-5,210,December 11 1945,Seattle University,retired,no
/players/l/loughke01.html,Kevin Loughery,1963,1973,G,6-3,190,March 28 1940,Boston College,retired,no
/players/l/louzama01.html,Didi Louzada,2021,2022,G,6-5,188,February 7 1999,,active,no
/players/l/lovebo01.html,Bob Love,1967,1977,F,6-8,215,December 8 1942,Southern University and A&M College,retired,no
/players/l/loveke01.html,Kevin Love,2009,2024,F,6-8,251,September 7 1988,UCLA,active,no
/players/l/lovest01.html,Stan Love,1972,1975,F,6-9,215,April 9 1949,Oregon,retired,no
/players/l/lovelcl01.html,Clyde Lovellette,1954,1964,C-F,6-9,234,September 7 1929,Kansas,retired,yes
/players/l/lowesi01.html,Sidney Lowe,1984,1990,G,6-0,195,January 21 1960,NC State,retired,no
/players/l/lowerch01.html,Charlie Lowery,1972,1972,G,6-3,185,November 12 1949,University of Puget Sound,retired,no
/players/l/lowryky01.html,Kyle Lowry,2007,2024,G,6-0,196,March 25 1986,Villanova,active,no
/players/l/loydjo01.html,Jordan Loyd,2019,2019,G,6-4,210,July 27 1993,Furman University,retired,no
/players/l/lucasal01.html,Al Lucas,1949,1949,F-G,6-3,195,July 4 1922,Fordham,retired,no
/players/l/lucasje01.html,Jerry Lucas,1964,1974,F-C,6-8,230,March 30 1940,Ohio State,retired,yes
/players/l/lucasjo01.html,John Lucas,1977,1990,G,6-3,175,October 31 1953,Maryland,retired,no
/players/l/lucaska01.html,Kalin Lucas,2015,2019,G,6-1,195,May 24 1989,Michigan State,retired,no
/players/l/lucasma01.html,Maurice Lucas,1975,1988,F-C,6-9,215,February 18 1952,Marquette,retired,no
/players/l/lucasjo02.html,John Lucas III,2006,2017,G,5-11,166,November 21 1982,Baylor,retired,no
/players/l/luckete01.html,Ted Luckenbill,1962,1963,F,6-6,205,July 27 1939,Houston,retired,no
/players/l/luety01.html,Tyronn Lue,1999,2009,G,6-0,175,May 3 1977,Nebraska,retired,no
/players/l/luisiji01.html,Jim Luisi,1954,1954,G,6-2,180,November 2 1928,St. Francis College,retired,no
/players/l/lujacal01.html,Al Lujack,1947,1947,F,6-3,220,October 5 1920,Georgetown,retired,no
/players/l/lumpkph01.html,Phil Lumpkin,1975,1976,G,6-0,165,December 20 1951,Miami University,retired,no
/players/l/lumppra01.html,Ray Lumpp,1949,1953,G,6-1,178,July 11 1923,NYU,retired,no
/players/l/lundbga01.html,Gabriel Lundberg,2022,2022,G,6-4,203,December 4 1994,,retired,no
/players/l/lundyse01.html,Seth Lundy,2024,2024,G-F,6-6,220,April 2 2000,Penn State,active,no
/players/l/luwawti01.html,Timothé Luwawu-Cabarrot,2017,2022,F,6-7,220,May 9 1995,,active,no
/players/l/lydonty01.html,Tyler Lydon,2018,2019,F,6-10,225,April 9 1996,Syracuse,retired,no
/players/l/lylestr01.html,Trey Lyles,2016,2024,F,6-9,234,November 5 1995,Kentucky,active,no
/players/l/lynamrb01.html,R.B. Lynam,1968,1968,G,6-1,190,,Oklahoma Baptist University,retired,no
/players/l/lynchge01.html,George Lynch,1994,2005,F,6-8,218,September 3 1970,UNC,retired,no
/players/l/lynchke01.html,Kevin Lynch,1992,1993,G-F,6-5,195,December 24 1968,Minnesota,retired,no
/players/l/lynnlo01.html,Lonnie Lynn,1970,1970,F,6-7,215,May 24 1943,Upper Iowa University,retired,no
/players/l/lynnmi01.html,Mike Lynn,1970,1971,F,6-7,215,November 25 1945,UCLA,retired,no
/players/m/mcclesh01.html,Sheldon Mac,2017,2017,G,6-5,200,December 21 1992,Texas,retired,no
/players/m/maccuto01.html,Todd MacCulloch,2000,2003,C,7-0,280,January 27 1976,Washington,retired,no
/players/m/macgiro01.html,Ronnie MacGilvray,1955,1955,G,6-2,185,July 20 1930,St. John's,retired,no
/players/m/macledo01.html,Don MacLean,1993,2001,F,6-10,235,January 16 1970,UCLA,retired,no
/players/m/macalmi01.html,Mike Macaluso,1974,1974,F,6-5,210,July 20 1951,Canisius,retired,no
/players/m/macaued01.html,Ed Macauley,1950,1959,C-F,6-8,185,March 22 1928,Saint Louis,retired,yes
/players/m/machasc01.html,Scott Machado,2013,2019,G,6-1,205,June 8 1990,Iona College,retired,no
/players/m/macijar01.html,Arvydas Macijauskas,2006,2006,G,6-4,214,January 19 1980,,retired,no
/players/m/mackol01.html,Ollie Mack,1980,1982,G,6-3,185,June 6 1957,East Carolina University,retired,no
/players/m/macksa01.html,Sam Mack,1993,2002,F-G,6-7,220,May 26 1970,Iowa State,retired,no
/players/m/macksh01.html,Shelvin Mack,2012,2019,G,6-3,203,April 22 1990,Butler,retired,no
/players/m/mackema01.html,Malcolm Mackey,1994,1994,F-C,6-9,248,July 11 1970,Georgia Tech,retired,no
/players/m/macklru01.html,Rudy Macklin,1982,1984,F-G,6-7,205,February 19 1958,LSU,retired,no
/players/m/macklve01.html,Vernon Macklin,2012,2012,F,6-10,227,September 20 1986,Georgetown,retired,no
/players/m/macknjo01.html,Johnny Macknowski,1950,1951,G-F,6-0,180,January 7 1923,Seton Hall,retired,no
/players/m/maconda01.html,Daryl Macon,2019,2020,G,6-2,185,November 29 1995,Arkansas,retired,no
/players/m/maconma01.html,Mark Macon,1992,1999,G,6-5,185,April 14 1969,Temple,retired,no
/players/m/macurjp01.html,J.P. Macura,2019,2020,G,6-5,203,June 5 1995,Xavier,retired,no
/players/m/macyky01.html,Kyle Macy,1981,1987,G,6-3,175,April 9 1957,Purdue,retired,no
/players/m/maddoja01.html,Jack Maddox,1949,1949,F-G,6-3,185,December 10 1919,SMU,retired,no
/players/m/maddoti01.html,Tito Maddox,2003,2003,G,6-4,190,June 7 1981,Fresno State,retired,no
/players/m/madkige01.html,Gerald Madkins,1994,1998,G,6-4,200,April 18 1969,UCLA,retired,no
/players/m/madsema01.html,Mark Madsen,2001,2009,F-C,6-9,240,January 28 1976,Stanford,retired,no
/players/m/magerno01.html,Norm Mager,1951,1951,F,6-5,185,March 23 1926,City College of New York,retired,no
/players/m/magetjo01.html,Josh Magette,2018,2020,G,6-1,160,November 28 1989,Alabama-Huntsville,retired,no
/players/m/maggeco01.html,Corey Maggette,2000,2013,F,6-6,218,November 12 1979,Duke,retired,no
/players/m/magleda01.html,Dave Magley,1983,1983,F,6-8,202,November 24 1959,Kansas,retired,no
/players/m/magloja01.html,Jamaal Magloire,2001,2012,C,6-11,259,May 21 1978,Kentucky,retired,no
/players/m/magnawi01.html,Will Magnay,2021,2021,C,6-10,234,June 10 1998,Tulsa,retired,no
/players/m/mahafra01.html,Randy Mahaffey,1968,1971,F,6-7,210,September 28 1945,Clemson,retired,no
/players/m/mahinia01.html,Ian Mahinmi,2008,2020,C,6-11,262,November 5 1986,,retired,no
/players/m/mahnkjo01.html,John Mahnken,1947,1953,C,6-8,220,June 16 1922,Georgetown,retired,no
/players/m/mahonbr01.html,Brian Mahoney,1973,1973,G,6-3,175,December 17 1948,Manhattan College,retired,no
/players/m/mahonmo01.html,Mo Mahoney,1953,1954,F,6-2,205,November 20 1927,Brown University,retired,no
/players/m/mahorri01.html,Rick Mahorn,1981,1999,C-F,6-10,240,September 21 1958,Hampton,retired,no
/players/m/majerda01.html,Dan Majerle,1989,2002,G-F,6-6,215,September 9 1965,Central Michigan University,retired,no
/players/m/majorre01.html,Renaldo Major,2007,2007,F,6-7,200,May 7 1982,South Plains College,retired,no
/players/m/makerth01.html,Thon Maker,2017,2021,F-C,7-0,221,February 25 1997,,retired,no
/players/m/malamli01.html,Lionel Malamed,1949,1949,G,5-9,150,November 15 1924,City College of New York,retired,no
/players/m/maledth01.html,Théo Maledon,2021,2024,G,6-4,175,June 12 2001,,active,no
/players/m/malonje01.html,Jeff Malone,1984,1996,G,6-4,205,June 28 1961,Mississippi State,retired,no
/players/m/malonka01.html,Karl Malone,1986,2004,F,6-9,250,July 24 1963,Louisiana Tech,retired,yes
/players/m/malonmo01.html,Moses Malone,1975,1995,C-F,6-10,215,March 23 1955,,retired,yes
/players/m/malonma01.html,Matt Maloney,1997,2003,G,6-3,192,December 6 1971,Vanderbilt,retired,no
/players/m/malovst01.html,Steve Malovic,1980,1980,F,6-10,230,July 21 1956,USC,retired,no
/players/m/maloymi01.html,Mike Maloy,1971,1973,F,6-7,215,May 10 1949,Davidson,retired,no
/players/m/mamuksa01.html,Sandro Mamukelashvili,2022,2024,C-F,6-11,240,May 23 1999,Seton Hall,active,no
/players/m/manakte01.html,Ted Manakas,1974,1974,G,6-2,180,February 22 1951,Princeton,retired,no
/players/m/mandijo01.html,John Mandic,1949,1950,F-C,6-4,205,October 3 1919,Oregon State,retired,no
/players/m/maneka01.html,Karim Mané,2021,2021,G,6-3,190,May 16 2000,Vanier College,active,no
/players/m/mangifr01.html,Frank Mangiapane,1947,1947,G,5-10,195,August 5 1925,NYU,retired,no
/players/m/mannte01.html,Terance Mann,2020,2024,G-F,6-5,215,October 18 1996,Florida State,active,no
/players/m/manntr01.html,Tre Mann,2022,2024,G,6-3,178,February 3 2001,Florida,active,no
/players/m/mannida01.html,Danny Manning,1989,2003,F-C,6-10,230,May 17 1966,Kansas,retired,no
/players/m/mannied01.html,Ed Manning,1968,1976,F,6-7,210,January 2 1944,Jackson State University,retired,no
/players/m/mannigu01.html,Guy Manning,1968,1969,F,6-6,195,February 4 1944,Prairie View A&M University,retired,no
/players/m/manniri01.html,Rich Manning,1996,1997,C,6-11,253,June 23 1970,Syracuse,retired,no
/players/m/mannini01.html,Nico Mannion,2021,2021,G,6-2,190,March 14 2001,Arizona,active,no
/players/m/mannipa01.html,Pace Mannion,1984,1989,G,6-7,190,September 22 1960,Utah,retired,no
/players/m/mantini01.html,Nick Mantis,1960,1963,G,6-3,190,December 7 1935,Northwestern,retired,no
/players/m/maravpe01.html,Pete Maravich,1971,1980,G,6-5,197,June 22 1947,LSU,retired,yes
/players/m/maravpr01.html,Press Maravich,1947,1947,G,6-0,185,August 29 1915,Davis & Elkins College,retired,no
/players/m/marblde01.html,Devyn Marble,2015,2016,G-F,6-6,200,September 21 1992,Iowa,retired,no
/players/m/marblro01.html,Roy Marble,1990,1994,G-F,6-6,190,December 13 1966,Iowa,retired,no
/players/m/marbust01.html,Stephon Marbury,1997,2009,G,6-2,180,February 20 1977,Georgia Tech,retired,no
/players/m/marcisa01.html,Šarūnas Marčiulionis,1990,1997,G,6-5,200,June 13 1964,,retired,yes
/players/m/mariasa01.html,Saul Mariaschin,1948,1948,G,5-11,165,September 1 1924,Harvard University,retired,no
/players/m/marinja01.html,Jack Marin,1967,1977,F-G,6-7,200,October 12 1944,Duke,retired,no
/players/m/mariosh01.html,Shawn Marion,2000,2015,F,6-7,220,May 7 1978,Vincennes University,retired,no
/players/m/marjabo01.html,Boban Marjanović,2016,2024,C,7-4,290,August 15 1988,,active,no
/players/m/markkla01.html,Lauri Markkanen,2018,2024,F-C,7-0,240,May 22 1997,Arizona,active,no
/players/m/markoda01.html,Damir Markota,2007,2007,C,6-10,225,December 26 1985,,retired,no
/players/m/marksse01.html,Sean Marks,1999,2011,F-C,6-10,250,August 23 1975,California,retired,no
/players/m/marlaha01.html,Harvey Marlatt,1971,1973,G,6-3,185,August 26 1948,Eastern Michigan,retired,no
/players/m/marshji01.html,Jim Marsh,1972,1972,F,6-7,215,April 26 1946,USC,retired,no
/players/m/marshri01.html,Ricky Marsh,1978,1978,G,6-3,200,March 10 1954,Manhattan College,retired,no
/players/m/marshdo02.html,Donny Marshall,1996,2003,F,6-7,230,July 17 1972,UConn,retired,no
/players/m/marshdo01.html,Donyell Marshall,1995,2009,F,6-9,218,May 18 1973,UConn,retired,no
/players/m/marshke01.html,Kendall Marshall,2013,2016,G,6-4,200,August 19 1991,UNC,retired,no
/players/m/marshna01.html,Naji Marshall,2021,2024,F,6-7,220,January 24 1998,Xavier,active,no
/players/m/marshra01.html,Rawle Marshall,2006,2007,G-F,6-9,190,February 20 1982,Ball State University,retired,no
/players/m/marshto01.html,Tom Marshall,1955,1959,F-G,6-4,215,January 6 1931,Western Kentucky,retired,no
/players/m/marshve01.html,Vester Marshall,1974,1974,F,6-7,200,December 22 1948,Oklahoma,retired,no
/players/m/martibi01.html,Bill Martin,1986,1988,F,6-7,205,August 16 1962,Georgetown,retired,no
/players/m/martibo01.html,Bob Martin,1994,1995,C,7-0,250,October 7 1969,Minnesota,retired,no
/players/m/martibr01.html,Brian Martin,1986,1986,F,6-9,212,August 18 1962,Kansas,retired,no
/players/m/martica02.html,Caleb Martin,2020,2024,F,6-5,205,September 28 1995,NC State,active,no
/players/m/martica01.html,Cartier Martin,2009,2015,F,6-7,220,November 20 1984,Kansas State,retired,no
/players/m/martico01.html,Cody Martin,2020,2024,G-F,6-5,205,September 28 1995,NC State,active,no
/players/m/marticu01.html,Cuonzo Martin,1996,1997,G-F,6-5,213,September 23 1971,Purdue,retired,no
/players/m/martida01.html,Darrick Martin,1995,2008,G,5-11,170,March 6 1971,UCLA,retired,no
/players/m/martidi01.html,Dino Martin,1947,1948,G,5-8,160,May 25 1920,Georgetown,retired,no
/players/m/martido01.html,Don Martin,1947,1949,C-F,6-7,210,February 7 1920,Central Missouri State University,retired,no
/players/m/martife01.html,Fernando Martín,1987,1987,C,6-9,220,March 25 1962,,retired,no
/players/m/martija01.html,Jarell Martin,2016,2019,F,6-10,239,May 24 1994,LSU,retired,no
/players/m/martije01.html,Jeff Martin,1990,1991,G,6-5,195,January 14 1967,Murray State,retired,no
/players/m/martije02.html,Jeremiah Martin,2020,2021,G,6-3,185,June 19 1996,Memphis,retired,no
/players/m/martike03.html,Kelan Martin,2020,2022,F,6-5,230,August 3 1995,Butler,active,no
/players/m/martike01.html,Kenyon Martin,2001,2015,F,6-9,234,December 30 1977,Cincinnati,retired,no
/players/m/martike02.html,Kevin Martin,2005,2016,G,6-7,199,February 1 1983,Western Carolina University,retired,no
/players/m/martike04.html,KJ Martin,2021,2024,F,6-6,215,January 6 2001,,active,no
/players/m/martila01.html,LaRue Martin,1973,1976,C,6-11,208,March 30 1950,Loyola Chicago,retired,no
/players/m/martima01.html,Maurice Martin,1987,1988,F-G,6-6,200,July 2 1964,Saint Joseph's,retired,no
/players/m/martiph01.html,Phil Martin,1955,1955,G,6-3,190,April 2 1928,Toledo,retired,no
/players/m/martisl01.html,Slater Martin,1950,1960,G,5-10,170,October 22 1925,Texas,retired,yes
/players/m/martity01.html,Tyrese Martin,2023,2023,G,6-6,215,March 7 1999,Rhode Island,active,no
/players/m/martiwh01.html,Whitey Martin,1962,1962,G,6-2,185,April 11 1939,St. Bonaventure,retired,no
/players/m/mashbja01.html,Jamal Mashburn,1994,2004,F,6-8,240,November 29 1972,Kentucky,retired,no
/players/m/masinal01.html,Al Masino,1953,1954,G,5-10,174,February 5 1928,Canisius,retired,no
/players/m/masonan01.html,Anthony Mason,1990,2003,F,6-8,250,December 14 1966,Tennessee State,retired,no
/players/m/masonde01.html,Desmond Mason,2001,2010,F,6-7,224,October 11 1977,Oklahoma State,retired,no
/players/m/masonfr01.html,Frank Mason III,2018,2021,G,5-11,190,April 3 1994,Kansas,retired,no
/players/m/masonro01.html,Roger Mason,2003,2014,G,6-5,200,September 10 1980,Virginia,retired,no
/players/m/masseto01.html,Tony Massenburg,1991,2005,F,6-9,220,July 31 1967,Maryland,retired,no
/players/m/masted01.html,Eddie Mast,1971,1973,F-C,6-9,220,October 3 1948,Temple,retired,no
/players/m/matenya01.html,Yante Maten,2019,2019,F,6-8,240,August 14 1996,Georgia,retired,no
/players/m/mathega01.html,Garrison Mathews,2020,2024,G,6-5,215,October 24 1996,Lipscomb,active,no
